datetimeLoc,latitude,longitude,response_time_sec
2019-11-28T07:28:00.128000,38.9085003,-77.0634862,1100
2019-11-28T07:36:59.376000,38.8932312,-77.0711033,718
2019-11-28T08:30:13.730000,38.90374,-77.055545,11355
2019-11-28T08:32:10.936000,38.871355,-77.007495,89289
2019-11-28T08:50:48.713000,38.8963406,-77.0319826,3659
2019-11-28T09:00:15.257000,38.9060787,-77.0762818,564
2019-11-28T09:02:10.818000,38.8966867,-77.0053475,653
2019-11-28T09:12:17.204000,38.8875758,-76.9931236,18838
2019-11-28T09:12:24.717000,38.8941216,-77.021764,1965
2019-11-28T09:46:06.724000,38.8971408,-77.0280331,698
2019-11-28T10:22:48.674000,38.89674,-77.005475,75274
2019-11-28T10:30:47.916000,38.9324107,-76.9956944,4787
2019-11-28T10:51:03.827000,38.8508538,-76.9773786,3839
2019-11-28T10:58:35.476000,38.9316408,-77.0501981,2142
2019-11-28T11:08:29.659000,38.9071349,-77.0311613,13092
2019-11-28T11:27:08.795000,38.900765,-77.0501583,9016
2019-11-28T12:13:29.608000,38.8940183,-77.021925,100
2019-11-28T12:53:58.815000,38.8963925,-77.0271838,1017
2019-11-28T15:27:28.671000,38.9295448,-77.0327954,9763
2019-11-28T15:45:38.716000,38.8875483,-76.9930317,62019
2019-11-28T15:46:20.430000,38.8881267,-77.0381921,591
2019-11-28T16:48:16.215000,38.8991567,-77.0376983,78043
2019-11-28T17:48:22.599000,38.9207084,-77.0237817,400
2019-11-28T18:09:21.922000,38.8812648,-77.0164716,644
2019-11-28T18:11:53.894000,38.9012046,-77.0601745,78
2019-11-28T18:14:00.695000,38.9012592,-77.0601719,3216
2019-11-28T19:08:20.374000,38.8973992,-77.0073755,3343
2019-11-28T19:29:54.003000,38.9051198,-77.0582902,3510
2019-11-28T19:54:55.283000,38.8941653,-77.0218101,73
2019-11-28T20:31:03.564000,38.897293,-77.0076253,39967
2019-11-28T20:43:09.185000,38.9122397,-77.0609981,56727
2019-11-28T21:38:31.457000,38.9102645,-77.0320523,10665
2019-11-28T21:46:56.429000,38.9027678,-77.0627978,72
2019-11-28T21:48:26.168000,38.9021333,-77.0628016,1693
2019-11-28T22:12:39.961000,38.91107,-77.032941,128105
2019-11-28T23:17:14.376000,38.914385,-77.045945,15615
2019-11-28T23:17:50.008000,38.8844447,-77.0071742,61004
2019-11-28T23:28:15.833000,38.903692,-77.0610168,42841
2019-11-29T00:03:49.686000,38.9170332,-77.0398974,4047
2019-11-29T00:14:47.674000,38.9085649,-77.0321094,293
2019-11-29T00:19:47.081000,38.9085577,-77.0321148,3235
2019-11-29T00:35:56.304000,38.8956133,-77.0071583,27766
2019-11-29T01:11:32.601000,38.9169309,-77.0401614,54375
2019-11-29T01:13:47.881000,38.908667,-77.0320617,36801
2019-11-29T01:30:04.503000,38.9040471,-77.067747,34654
2019-11-29T01:56:56.198000,38.8968086,-77.0711771,111282
2019-11-29T03:20:28.506000,38.9154925,-77.0676101,6098
2019-11-29T03:38:36.051000,38.9138877,-77.0457531,34833
2019-11-29T05:42:17.624000,38.8979817,-77.0520033,164
2019-11-29T07:04:03.778000,38.8974972,-77.0279778,2889
2019-11-29T07:48:41.128000,38.8964659,-77.0335537,236
2019-11-29T08:50:10.173000,38.9075612,-76.987028,1445
2019-11-29T08:59:33.328000,38.887563,-76.9929457,905
2019-11-29T11:15:37.537000,38.8972178,-77.0233109,5704
2019-11-29T11:26:38.259000,38.9012347,-77.027226,684
2019-11-29T11:27:13.277000,38.9084333,-77.0321717,12435
2019-11-29T13:18:49.846000,38.9111687,-77.0314629,7040
2019-11-29T13:32:44.262000,38.9073715,-77.0007869,1070
2019-11-29T14:30:58.741000,38.8833786,-77.0093315,92386
2019-11-29T14:54:43.605000,38.9084135,-77.0320862,3482
2019-11-29T15:20:25.713000,38.9003421,-77.0122102,1379
2019-11-29T15:44:21.803000,38.9105418,-77.008883,10997
2019-11-29T15:52:58.128000,38.9083769,-77.0321692,16846
2019-11-29T16:00:51.108000,38.9244367,-77.022575,5614
2019-11-29T16:30:24.751000,38.9078067,-77.0678929,68240
2019-11-29T17:30:37.859000,38.9042688,-77.0005535,495
2019-11-29T17:33:57.528000,38.912721,-77.0220091,7583
2019-11-29T18:16:19.442000,38.8923946,-77.0192657,1240
2019-11-29T18:17:32.165000,38.9260194,-77.0531035,1488
2019-11-29T18:43:06.901000,38.926423,-77.0532854,755
2019-11-29T18:43:42.824000,38.930221,-77.0554879,1031
2019-11-29T18:55:47.970000,38.926485,-77.0534017,258
2019-11-29T19:00:18.799000,38.9263899,-77.053387,524
2019-11-29T19:38:33.980000,38.8880533,-77.0370717,2766
2019-11-29T19:41:00.599000,38.912925,-77.0219883,1093
2019-11-29T19:47:09.560000,38.9263814,-77.0533003,2932
2019-11-29T19:52:09.488000,38.8996269,-76.9814996,6354
2019-11-29T20:06:53.292000,38.9134606,-77.0217835,89
2019-11-29T20:11:59.259000,38.9134254,-77.021684,15164
2019-11-29T20:37:37.392000,38.9250746,-77.0525656,174
2019-11-29T20:38:53.605000,38.9002786,-77.0722199,43126
2019-11-29T20:51:27.582000,38.9142223,-77.0219344,1318
2019-11-29T21:36:36.084000,38.9245028,-77.0521857,46846
2019-11-29T22:13:42.091000,38.89959,-76.9813475,814
2019-11-29T22:25:56.122000,38.8767233,-77.0002067,85
2019-11-29T22:41:28.042000,38.8977783,-77.0299933,1451
2019-11-29T22:47:29.809000,38.9152487,-77.0319818,10980
2019-11-29T22:51:46.583000,38.9057667,-77.028995,48149
2019-11-29T23:57:10.484000,38.8914349,-77.0427673,265
2019-11-30T00:03:25.284000,38.9022454,-77.0365854,259
2019-11-30T00:43:10.458000,38.890025,-77.0488083,569
2019-11-30T00:53:30.487000,38.8900023,-77.048802,23396
2019-11-30T00:55:41.652000,38.9347431,-77.0341128,19729
2019-11-30T01:01:08.488000,38.9065479,-77.0415783,8178
2019-11-30T01:50:42.098000,38.9152619,-77.0318655,725
2019-11-30T02:16:54.651000,38.9133026,-77.0188254,46062
2019-11-30T02:40:53.485000,38.9002832,-76.9890707,218
2019-11-30T02:56:36.907000,38.8948192,-77.0149822,13512
2019-11-30T03:12:52.411000,38.9055967,-77.029565,27053
2019-11-30T03:13:29.743000,38.8973458,-77.0269824,21019
2019-11-30T06:57:48.402000,38.9053282,-77.034187,5427
2019-11-30T07:24:21.572000,38.8899598,-77.0488104,3046
2019-11-30T07:54:14.556000,38.9043117,-77.000645,9279
2019-11-30T08:12:41.783000,38.8921494,-77.0475249,73
2019-11-30T08:14:43.979000,38.9036173,-77.0528953,1854
2019-11-30T08:38:51.009000,38.8998153,-77.0721142,330
2019-11-30T08:47:32.402000,38.8988584,-77.0708782,109
2019-11-30T08:50:40.778000,38.8966129,-77.0730887,459
2019-11-30T09:02:43.338000,38.8979638,-77.0240658,239
2019-11-30T09:15:13.945000,38.90094,-77.0249893,661
2019-11-30T09:55:06.883000,38.9127266,-77.0346841,394
2019-11-30T10:02:59.040000,38.9134749,-77.0271743,102
2019-11-30T10:04:48.788000,38.9137128,-77.0270117,301
2019-11-30T10:10:50.885000,38.9153389,-77.0091325,150
2019-11-30T10:15:30.363000,38.9018277,-77.0128885,356
2019-11-30T10:27:03.306000,38.9370118,-77.0592832,5865
2019-11-30T10:41:12.758000,38.8955361,-77.0227633,1019
2019-11-30T10:58:28.363000,38.9006436,-76.9829176,389
2019-11-30T11:03:22.907000,38.8950316,-77.0151808,21122
2019-11-30T11:23:34.810000,38.9346379,-77.0325429,447
2019-11-30T11:25:25.711000,38.92548,-77.06045,3233
2019-11-30T11:34:15.881000,38.9331967,-77.036155,361
2019-11-30T11:37:57.782000,38.9169084,-77.0275526,13155
2019-11-30T12:06:45.938000,38.9371813,-77.0593963,8189
2019-11-30T12:07:03.596000,38.9375549,-77.059358,72
2019-11-30T12:11:39.179000,38.9255651,-77.0537783,7884
2019-11-30T12:20:55.460000,38.9098,-77.0417733,83
2019-11-30T12:26:03.261000,38.9025614,-77.0216392,214
2019-11-30T12:31:14.858000,38.9004533,-77.0120552,502
2019-11-30T12:42:52.918000,38.9010558,-76.9793431,1074
2019-11-30T14:27:12.592000,38.8998638,-76.9889966,138
2019-11-30T14:37:46.769000,38.8994431,-77.0147157,623
2019-11-30T14:50:12.979000,38.8999938,-76.989069,4893
2019-11-30T15:01:31.281000,38.9003917,-76.9901253,17351
2019-11-30T15:05:57.256000,38.9133276,-77.0187511,267
2019-11-30T15:15:31.138000,38.9172311,-77.0272353,222
2019-11-30T15:19:53.504000,38.9181644,-77.0294942,65
2019-11-30T15:20:26.601000,38.8863389,-77.0496905,2944
2019-11-30T15:21:38.665000,38.9200003,-77.031377,1179
2019-11-30T15:29:30.339000,38.8922717,-77.03986,924
2019-11-30T15:46:08.730000,38.9030977,-77.0500224,395
2019-11-30T15:54:16.398000,38.9044516,-77.0532978,10640
2019-11-30T15:59:19.352000,38.9031362,-77.0514949,407
2019-11-30T16:03:01.603000,38.9188183,-77.0148117,82856
2019-11-30T16:03:03.954000,38.9191823,-77.030494,140338
2019-11-30T16:06:03.889000,38.9028721,-77.0642994,3593
2019-11-30T16:06:22.320000,38.9041222,-77.0676798,105
2019-11-30T16:12:35.236000,38.905089,-77.0608649,228
2019-11-30T16:13:30.429000,38.9053606,-77.0591262,5259
2019-11-30T16:27:23.562000,38.8920233,-77.0613667,2128
2019-11-30T16:31:24.647000,38.9015323,-77.012864,110
2019-11-30T16:34:36.425000,38.9021343,-77.0123642,2684
2019-11-30T16:55:58.417000,38.8946612,-77.0155345,4195
2019-11-30T17:07:52.442000,38.9027219,-77.0218433,910
2019-11-30T17:08:34.998000,38.8864667,-77.04387,2622
2019-11-30T17:24:45.534000,38.919035,-76.9364083,5223
2019-11-30T17:24:46.622000,38.9188057,-76.934155,82
2019-11-30T17:31:10.279000,38.9053233,-76.9208383,1388
2019-11-30T17:48:49.055000,38.88033,-77.02504,103
2019-11-30T17:51:40.015000,38.9057777,-77.0294174,86
2019-11-30T17:53:16.784000,38.9086237,-77.0295512,3518
2019-11-30T17:59:12.856000,38.900806,-77.025793,2079
2019-11-30T17:59:32.684000,38.9152158,-77.0415923,212
2019-11-30T18:17:14.705000,38.8970564,-77.0294666,4660
2019-11-30T18:18:51.976000,38.9140472,-77.0416896,281
2019-11-30T18:32:11.116000,38.8772817,-77.0834717,1050
2019-11-30T18:45:59.636000,38.8793033,-77.0080498,42050
2019-11-30T18:50:13.720000,38.8755833,-77.2351283,165
2019-11-30T18:51:25.981000,38.906925,-77.0350317,20310
2019-11-30T19:36:07.922000,38.9128493,-77.0221502,2036
2019-11-30T20:05:25.060000,38.9060808,-77.0641326,48083
2019-11-30T20:07:48.870000,38.9239732,-77.0518529,412
2019-11-30T20:07:49.860000,38.9067433,-77.0652217,127830
2019-11-30T20:10:46.310000,38.9126267,-77.0223282,61700
2019-11-30T20:15:39.975000,38.9241766,-77.052064,2558
2019-11-30T20:29:36.616000,38.8974369,-77.0317846,4103
2019-11-30T20:34:43.839000,38.8802403,-77.0250472,10344
2019-11-30T20:49:05.516000,38.8981399,-77.0217833,2268
2019-11-30T20:54:56.152000,38.897681,-77.0218699,476
2019-11-30T20:58:26.635000,38.9241412,-77.0520889,919
2019-11-30T21:03:00.061000,38.8977853,-77.0217926,1451
2019-11-30T21:03:20.037000,38.9251283,-77.032365,11211
2019-11-30T21:11:50.553000,38.9016616,-77.0394718,68776
2019-11-30T21:14:07.816000,38.9242098,-77.0520966,64219
2019-11-30T21:28:21.157000,38.9000783,-76.9892867,1846
2019-11-30T21:31:26.902000,38.9052555,-77.0570298,5670
2019-11-30T21:50:35.716000,38.8812167,-77.0159912,70796
2019-11-30T21:53:31.026000,38.8978418,-77.0217845,33037
2019-11-30T22:07:30.795000,38.8979372,-77.02163,510
2019-11-30T22:12:16.065000,38.9045839,-77.0407362,20893
2019-11-30T22:19:13.211000,38.8958111,-77.0219184,115709
2019-11-30T22:21:15.719000,38.8971669,-77.0215176,9075
2019-11-30T22:21:57.682000,38.8899897,-77.0337356,1173
2019-11-30T22:38:51.142000,38.8989842,-77.0219473,1934
2019-11-30T22:40:19.803000,38.9052864,-77.0591987,77764
2019-11-30T22:41:39.293000,38.8900684,-77.0337103,38529
2019-11-30T22:52:03.637000,38.9012614,-77.0029791,240
2019-11-30T23:16:32.917000,38.8276847,-76.9132194,7481
2019-11-30T23:16:57.941000,38.9000983,-76.9894383,1831
2019-12-01T00:13:47.695000,38.8797133,-77.02592,18943
2019-12-01T00:42:42.140000,38.885082,-76.9977966,48134
2019-12-01T00:52:44.838000,38.8973369,-77.0215424,28940
2019-12-01T01:21:21.797000,38.8267249,-76.9121383,1745
2019-12-01T01:39:15.763000,38.9172695,-77.0279715,86906
2019-12-01T01:39:16.754000,38.9170817,-77.02792,97530
2019-12-01T01:42:47.010000,38.914792,-77.032161,2315
2019-12-01T02:11:26.248000,38.8970665,-77.0261849,69
2019-12-01T02:19:39.332000,38.9001033,-76.9955634,8026
2019-12-01T02:20:13.789000,38.896278,-77.0267469,74
2019-12-01T02:22:23.966000,38.8969266,-77.0267468,98822
2019-12-01T03:00:10.077000,38.9127017,-77.0319517,6217
2019-12-01T04:05:34.286000,38.9036938,-77.03828,35874
2019-12-01T04:15:32.184000,38.890715,-77.04842,17041
2019-12-01T04:33:47.180000,38.9000944,-76.9954972,51780
2019-12-01T04:44:10.881000,38.9125517,-77.03214,16130
2019-12-01T06:01:37.914000,38.9024183,-77.0423434,7199
2019-12-01T07:24:58.344000,38.8864283,-77.049735,333
2019-12-01T07:28:58.382000,38.8959892,-76.9808143,811
2019-12-01T08:40:31.462000,38.8877367,-77.0540467,195
2019-12-01T08:52:46.519000,38.8994399,-77.0239607,850
2019-12-01T10:11:57.884000,38.9051561,-77.0618714,13722
2019-12-01T10:11:59.913000,38.9052048,-77.061954,3142
2019-12-01T10:56:14.388000,38.9008216,-77.0256145,30089
2019-12-01T11:20:21.579000,38.8947517,-77.0157998,45750
2019-12-01T11:42:20.809000,38.8863526,-77.0497572,1506
2019-12-01T12:07:39.159000,38.886395,-77.0497383,15865
2019-12-01T12:12:03.317000,38.9052186,-77.0620746,460
2019-12-01T13:19:23.586000,38.9125487,-77.0223433,28523
2019-12-01T13:25:42.737000,38.9002467,-76.9889533,53033
2019-12-01T13:38:52.666000,38.9253384,-77.032345,5304
2019-12-01T14:05:21.417000,38.8851594,-76.997745,603
2019-12-01T14:29:38.988000,38.9089768,-77.0267444,6393
2019-12-01T15:24:31.939000,38.889005,-77.0331967,264
2019-12-01T15:27:05.943000,38.9078644,-77.038681,54677
2019-12-01T16:39:28.570000,38.8890529,-77.0332541,383
2019-12-01T16:41:59.380000,38.9252795,-77.0322084,5822
2019-12-01T16:50:41.906000,38.9130612,-76.9922984,18252
2019-12-01T17:10:23.981000,38.8982252,-77.0220088,1763
2019-12-01T17:21:11.139000,38.8975077,-77.0302219,45816
2019-12-01T17:28:21.071000,38.8855652,-77.0486207,75323
2019-12-01T17:55:21.374000,38.9097409,-77.0529422,89597
2019-12-01T18:19:08.786000,38.9251073,-77.0324687,2563
2019-12-01T18:54:33.131000,38.9053332,-77.0569385,8824
2019-12-01T19:20:00.896000,38.9053917,-77.0580382,21783
2019-12-01T21:15:14.630000,38.912665,-77.0225064,51837
2019-12-01T21:19:55.706000,38.915618,-77.0329047,38595
2019-12-01T21:56:01.674000,38.9131973,-76.9919267,28768
2019-12-01T22:32:58.624000,38.8970911,-77.0293967,120867
2019-12-01T22:45:52.159000,38.9001219,-77.0198789,5210
2019-12-02T01:17:12.573000,38.8907643,-77.0469325,34928
2019-12-02T01:20:48.683000,38.9052522,-77.0589629,33580
2019-12-02T01:23:23.484000,38.9052513,-77.058082,29150
2019-12-02T01:54:17.298000,38.9072027,-77.0247305,21131
2019-12-02T03:06:41.006000,38.8792483,-77.0201183,14639
2019-12-02T03:20:27.375000,38.8991797,-77.0034467,12378
2019-12-02T04:55:52.543000,38.9170034,-77.0278436,7417
2019-12-02T05:58:49.386000,38.9120577,-76.9950662,265
2019-12-02T06:11:30.783000,38.9090917,-77.0047295,7967
2019-12-02T07:54:41.019000,38.8807852,-77.0248273,34018
2019-12-02T08:01:40.065000,38.8859585,-77.0059208,427
2019-12-02T08:24:55.577000,38.9090291,-77.0046071,139
2019-12-02T08:40:24.405000,38.8849803,-77.0248359,1753
2019-12-02T08:59:41.173000,38.8794106,-77.0201234,1633
2019-12-02T09:20:54.892000,38.8859083,-77.0486967,30075
2019-12-02T09:47:29.959000,38.9138815,-77.0224045,239
2019-12-02T11:47:14.808000,38.9026704,-77.0359843,26048
2019-12-02T15:04:48.982000,38.9098315,-77.0451324,23781
2019-12-02T15:46:59.990000,38.9019713,-77.0134389,1014
2019-12-02T16:27:37.133000,38.8792017,-77.0200083,9495
2019-12-02T16:52:15.117000,38.8868435,-77.0137661,5438
2019-12-02T16:52:43.697000,38.8867063,-77.0135774,5301
2019-12-02T17:00:16.841000,38.9108672,-77.0308882,3172
2019-12-02T17:08:04.559000,38.8867877,-77.0137682,4282
2019-12-02T17:20:14.165000,38.9086842,-77.0724151,2847
2019-12-02T17:53:59.847000,38.9123936,-77.0456965,4438
2019-12-02T18:10:35.360000,38.904741,-76.9920496,8811
2019-12-02T18:16:15.767000,38.88886,-77.0332117,47144
2019-12-02T18:28:07.577000,38.93149,-77.0307433,11569
2019-12-02T18:36:31.613000,38.8783477,-76.9906744,92
2019-12-02T18:40:28.260000,38.8781511,-76.9901741,46831
2019-12-02T18:41:49.865000,38.8712508,-76.9790839,10763
2019-12-02T18:58:25.779000,38.9013783,-76.9823933,4770
2019-12-02T19:06:24.981000,38.8793396,-76.9837471,2407
2019-12-02T19:59:30.617000,38.8806532,-77.0249175,74724
2019-12-02T20:11:09.108000,38.9009397,-77.0020581,4967
2019-12-02T20:14:12.920000,38.90254,-77.0358667,60906
2019-12-02T20:25:48.704000,38.897115,-76.964178,1847
2019-12-02T20:32:53.550000,38.8907233,-77.0154433,35300
2019-12-02T20:44:05.485000,38.9064337,-77.0436406,10474
2019-12-02T20:48:33.204000,38.90287,-77.0392747,3153
2019-12-02T21:17:37.048000,38.8778458,-77.01786,36485
2019-12-02T21:29:02.267000,38.8818215,-77.0273198,32340
2019-12-02T21:41:00.291000,38.9312947,-77.0306591,49725
2019-12-02T21:43:33.404000,38.902562,-77.0397474,84563
2019-12-02T22:11:52.469000,38.9001046,-76.9997568,13162
2019-12-02T22:12:00.786000,38.9009158,-77.0020966,35880
2019-12-02T23:43:24.939000,38.8324384,-76.9075262,42343
2019-12-03T00:02:38.850000,38.9086041,-77.0239928,34364
2019-12-03T00:51:44.445000,38.8935268,-77.0323724,1946
2019-12-03T00:55:43.393000,38.89622,-77.0221217,38473
2019-12-03T05:16:38.606000,38.9013046,-77.0436058,5561
2019-12-03T05:26:55.911000,38.9051484,-77.0619719,8104
2019-12-03T07:32:11.770000,38.8772069,-77.017746,1700
2019-12-03T07:41:05.269000,38.8781903,-76.9900322,2590
2019-12-03T07:48:03.163000,38.905292,-77.0619037,20874
2019-12-03T08:24:32.008000,38.8782943,-76.9901172,574
2019-12-03T08:55:48.496000,38.9043876,-77.0143387,1226
2019-12-03T08:57:42.415000,38.9053864,-77.0317825,813
2019-12-03T09:03:59.607000,38.8855474,-77.0297749,9345
2019-12-03T09:04:10.116000,38.8960317,-77.0317517,2061
2019-12-03T09:16:43.317000,38.9044333,-77.014342,23505
2019-12-03T09:32:57.089000,38.881352,-76.9951116,7095
2019-12-03T09:43:13.396000,38.8850067,-77.0090983,4923
2019-12-03T11:51:13.314000,38.8849632,-77.0090769,23360
2019-12-03T14:00:33.990000,38.9184533,-77.0007567,36642
2019-12-03T14:02:36.169000,38.9312948,-77.0308627,15089
2019-12-03T14:19:35.618000,38.9170913,-77.030798,4112
2019-12-03T14:36:40.807000,38.9286778,-77.0332186,1835
2019-12-03T15:42:12.559000,38.8793295,-77.0212558,331
2019-12-03T15:47:50.962000,38.8792855,-77.0211813,18281
2019-12-03T16:05:07.121000,38.918295,-77.0593152,59110
2019-12-03T16:19:59.963000,38.9244082,-77.0521191,454
2019-12-03T16:27:43.541000,38.9244223,-77.0521371,303
2019-12-03T16:47:08.915000,38.8783833,-76.990285,102
2019-12-03T16:54:23.346000,38.9117114,-77.073736,71
2019-12-03T16:56:19.009000,38.9137206,-77.0219442,1373
2019-12-03T16:56:47.863000,38.9192534,-77.0201829,1553
2019-12-03T17:14:33.640000,38.8782148,-76.99013,720
2019-12-03T17:26:59.080000,38.8781002,-76.9900739,1107
2019-12-03T17:46:01.212000,38.9280115,-77.0059297,6678
2019-12-03T17:51:34.700000,38.9097767,-77.0337767,4794
2019-12-03T18:12:12.487000,38.9031086,-77.0238899,388
2019-12-03T18:15:39.411000,38.9311882,-77.0304883,6323
2019-12-03T18:15:58.318000,38.9032619,-77.0187344,2297
2019-12-03T18:48:39.611000,38.9018933,-77.0126421,8652
2019-12-03T18:53:29.812000,38.9101803,-77.0078724,3692
2019-12-03T19:09:46.097000,38.8974261,-76.9962929,699
2019-12-03T19:15:54.861000,38.8936196,-77.0021842,334
2019-12-03T19:47:34.418000,38.9003634,-76.9903851,380
2019-12-03T19:54:31.660000,38.9273152,-77.0368923,1008
2019-12-03T19:56:30.426000,38.9097035,-77.0067167,47402
2019-12-03T20:09:05.988000,38.9147635,-77.0217245,2477
2019-12-03T20:13:29.495000,38.9226651,-77.0401125,46615
2019-12-03T20:17:37.614000,38.9171485,-77.0297566,32249
2019-12-03T21:13:08.696000,38.901758,-77.0124612,2505
2019-12-03T21:13:21.703000,38.9028198,-77.0398253,11504
2019-12-03T21:19:36.784000,38.917325,-77.0178627,2647
2019-12-03T21:45:04.223000,38.9170435,-77.0279009,471
2019-12-03T21:55:27.994000,38.901857,-77.0127681,6981
2019-12-03T22:04:31.952000,38.91732,-77.0178251,1876
2019-12-03T22:07:51.059000,38.8616867,-77.09077,1646
2019-12-03T22:42:06.959000,38.9170994,-77.030178,270
2019-12-03T22:46:44.006000,38.9168673,-77.029531,2594
2019-12-04T01:10:51.195000,38.91974,-77.0304835,2310
2019-12-04T02:12:29.921000,38.9081963,-76.994493,14308
2019-12-04T02:49:37.459000,38.8938184,-77.0396118,16947
2019-12-04T07:33:07.995000,38.9183917,-77.0006138,3789
2019-12-04T07:42:51.495000,38.906616,-77.0530781,676
2019-12-04T07:54:14.144000,38.906419,-77.0531598,4276
2019-12-04T08:03:19.789000,38.9215595,-77.0220984,253
2019-12-04T08:15:45.804000,38.8786281,-77.0198018,1213
2019-12-04T08:28:02.220000,38.9024274,-77.0123744,6579
2019-12-04T08:36:25.936000,38.9183785,-77.0005915,4682
2019-12-04T08:49:53.610000,38.9023133,-77.043545,15158
2019-12-04T08:55:24.033000,38.9339795,-76.9951203,2387
2019-12-04T09:27:35.090000,38.9090133,-77.075325,21538
2019-12-04T09:28:27.440000,38.9118533,-77.0302033,535
2019-12-04T09:35:26.165000,38.9337646,-76.9951065,14424
2019-12-04T09:37:55.791000,38.9104167,-77.031995,3946
2019-12-04T09:49:50.844000,38.9153536,-77.0123518,426
2019-12-04T10:11:51.089000,38.9049564,-77.0187925,650
2019-12-04T10:21:20.222000,38.9148933,-77.0417184,957
2019-12-04T11:16:04.776000,38.9058845,-77.0659444,14811
2019-12-04T12:07:25.007000,38.8980913,-77.0337098,19222
2019-12-04T13:12:36.362000,38.8935161,-76.9917115,9338
2019-12-04T14:19:46.903000,38.8844772,-77.017867,4509
2019-12-04T15:01:18.182000,38.9030457,-77.0628613,4242
2019-12-04T15:05:06.412000,38.8985465,-77.0294533,72746
2019-12-04T15:05:07.467000,38.8944,-76.9749545,681
2019-12-04T15:17:30.006000,38.8948079,-76.9743857,61528
2019-12-04T15:31:01.890000,38.8778996,-76.9994151,8876
2019-12-04T16:35:09.120000,38.9147099,-77.0540664,2314
2019-12-04T17:22:09.158000,38.8792463,-77.0203631,9651
2019-12-04T17:55:03.198000,38.9068525,-77.0372572,20060
2019-12-04T18:03:59.023000,38.9064635,-77.052881,7828
2019-12-04T18:18:45.465000,38.8775602,-77.0001136,51010
2019-12-04T19:16:19.312000,38.8989271,-77.0763668,8968
2019-12-04T21:30:11.879000,38.879438,-77.0203693,10410
2019-12-04T21:47:50.252000,38.9027248,-77.0533964,156
2019-12-04T21:48:46.814000,38.8989563,-77.0762814,35388
2019-12-04T21:59:47.613000,38.9036841,-77.0676553,12417
2019-12-04T22:19:14.210000,38.9396583,-77.0366591,47581
2019-12-05T00:20:56.609000,38.9385923,-77.0315698,22345
2019-12-05T00:48:16.202000,38.9206986,-77.0400518,910
2019-12-05T01:03:30.815000,38.9206995,-77.0399988,23722
2019-12-05T01:27:14.289000,38.9037895,-77.0675634,33070
2019-12-05T01:49:29.898000,38.8973024,-77.0434877,6590
2019-12-05T02:21:03.137000,38.9132732,-77.0308795,27975
2019-12-05T03:27:55.219000,38.9211127,-77.0436143,6468
2019-12-05T06:12:06.483000,38.9287733,-77.05479,19962
2019-12-05T06:57:09.220000,38.9001309,-77.0123335,61
2019-12-05T07:40:08.810000,38.8993839,-77.0754753,1463
2019-12-05T07:52:45.913000,38.8792509,-77.0206132,1365
2019-12-05T08:08:24.086000,38.899663,-77.0463053,7685
2019-12-05T08:15:52.092000,38.8797421,-77.0218869,92
2019-12-05T08:22:29.912000,38.8977013,-76.9770095,8173
2019-12-05T08:40:33.626000,38.9000669,-77.0123733,8769
2019-12-05T09:27:16.891000,38.8987807,-77.0219609,18129
2019-12-05T10:07:16.742000,38.9221944,-76.9958739,140
2019-12-05T10:50:08.789000,38.9430244,-76.9944836,1531
2019-12-05T11:04:57.294000,38.880195,-77.0248317,32987
2019-12-05T11:07:34.996000,38.9016263,-77.0386948,6136
2019-12-05T11:16:40.590000,38.900173,-77.0490216,4524
2019-12-05T11:39:56.382000,38.8986276,-77.0334893,1013
2019-12-05T11:44:53.649000,38.9132117,-77.0318917,17934
2019-12-05T11:46:53.757000,38.8934225,-77.0122365,1029
2019-12-05T12:49:49.514000,38.8792603,-76.9951748,2996
2019-12-05T13:19:14.620000,38.8871072,-77.0026566,353
2019-12-05T13:20:31.094000,38.8873667,-77.003295,145
2019-12-05T13:57:05.319000,38.9046252,-77.054665,9352
2019-12-05T14:03:13.749000,38.8843314,-77.0037925,90
2019-12-05T14:05:15.867000,38.8842072,-77.0037774,2580
2019-12-05T14:34:30.082000,38.85936,-77.5551817,5753
2019-12-05T14:57:57.110000,38.8972659,-77.0269977,623
2019-12-05T15:24:15.929000,38.8797346,-77.0221072,7081
2019-12-05T15:27:19.692000,38.9110965,-77.0241243,360
2019-12-05T15:29:20.763000,38.8889253,-76.9771456,141
2019-12-05T15:29:49.385000,38.9056939,-77.0112912,1540
2019-12-05T15:36:30.130000,38.9026624,-77.0515603,15228
2019-12-05T15:37:29.256000,38.90522,-77.0627953,6492
2019-12-05T15:55:48.780000,38.9056431,-77.0111551,4194
2019-12-05T16:02:30.344000,38.949955,-77.00822,1972
2019-12-05T16:11:57.807000,38.8590733,-77.5592283,7056
2019-12-05T16:20:52.911000,38.9087885,-76.9981276,2216
2019-12-05T16:34:03.760000,38.9037317,-77.01612,238
2019-12-05T16:35:28.760000,38.9499033,-77.0082233,77950
2019-12-05T17:14:26.630000,38.8955387,-77.0722478,322
2019-12-05T17:35:42.481000,38.9046933,-77.0512417,45601
2019-12-05T17:44:27.280000,38.902328,-77.0596768,1108
2019-12-05T17:58:26.482000,38.9045192,-77.0533682,2494
2019-12-05T18:09:33.973000,38.85911,-77.5592083,6095
2019-12-05T18:12:42.323000,38.9006667,-77.0502967,1254
2019-12-05T18:16:06.613000,38.9205515,-77.0319666,3267
2019-12-05T18:57:09.087000,38.9126566,-77.0791241,1306
