datetimeLoc,latitude,longitude,response_time_sec
2019-11-24T16:47:29.349000,38.9248527,-77.0518977,59913
2019-11-24T16:45:21.120000,38.9255854,-77.052537,81
2019-11-24T16:33:13.299000,38.8972769,-77.0280832,1688
2019-11-24T16:33:12.646000,38.897285,-77.0279707,1672
2019-11-24T15:57:01.672000,38.9053613,-77.0219626,4138
2019-11-24T14:47:14.762000,38.9192697,-77.0320687,6253
2019-11-24T14:41:34.726000,38.8973646,-77.0439873,4708
2019-11-24T13:59:43.877000,38.8802767,-77.0414033,2734
2019-11-24T13:27:42.921000,38.89223,-77.0338117,98
2019-11-24T13:00:45.440000,38.8897553,-77.0465436,1976
2019-11-24T12:52:35.916000,38.9006533,-77.012205,3009
2019-11-24T12:24:58.002000,38.917045,-77.0282967,17686
2019-11-24T12:16:01.821000,38.9068102,-77.0728769,9604
2019-11-24T11:37:52.119000,38.9171483,-77.041535,1521
2019-11-24T11:26:59.708000,38.9023753,-77.0396869,1045
2019-11-24T11:13:48.502000,38.9194417,-77.0319414,1361
2019-11-24T09:34:47.577000,38.9056214,-77.041801,15802
2019-11-24T09:24:38.739000,38.9038942,-77.0481581,761
2019-11-24T09:13:17.384000,38.9028683,-77.022055,13491
2019-11-24T09:10:49.515000,38.8775252,-77.0047799,3018
2019-11-24T09:08:26.946000,38.9028714,-77.0220547,118
2019-11-24T07:38:00.243000,38.915703,-76.9720082,2256
2019-11-24T07:37:25.249000,38.91571,-76.9719817,2311
2019-11-24T04:24:43.402000,38.9259972,-77.0376959,14465
2019-11-24T04:19:08.701000,38.9052697,-77.0419674,18879
2019-11-24T04:18:38.297000,38.8894214,-77.0492869,25670
2019-11-24T03:25:41.817000,38.9036882,-77.0484584,17956
2019-11-24T02:46:50.802000,38.913595,-77.0433455,24556
2019-11-24T02:45:36.893000,38.9108833,-77.0466683,23309
2019-11-24T02:43:46.817000,38.9168713,-77.0298275,21964
2019-11-24T01:45:45.167000,38.9169555,-77.0411432,783
2019-11-24T01:42:29.543000,38.9169734,-77.0386612,32597
2019-11-24T01:19:42.087000,38.9168446,-77.0296352,5032
2019-11-24T01:18:42.646000,38.9106067,-77.021722,25660
2019-11-24T00:13:31.253000,38.9240026,-77.0407881,1798
2019-11-23T23:41:53.519000,38.8856512,-77.027971,73779
2019-11-23T23:16:16.755000,38.904635,-77.0436017,43309
2019-11-23T23:13:39.710000,38.905555,-77.0450348,37425
2019-11-23T23:13:34.413000,38.9055583,-77.044945,37436
2019-11-23T23:13:28.804000,38.9056536,-77.0450547,37425
2019-11-23T22:41:05.543000,38.919885,-77.0322867,37351
